Institution,Year,,Mean_Tone_Score,Median_Tone_Score,[ID],INSTITUTION,Institution_std,TLO Age,MEDSCHOOL,corrected_medschool,MEDSCHOOL (cat),STATE,STATE (cat),INSTTYPE,INSTTYPE (cat),Carnegie R1,Carnegie R2,Carnegie Classification (cat),Private,Private (cat),Stem program,Stem program (cat),Urbanicity,Urbanicity (cat),Land-Grant Institution,Land-Grant Institution (cat),Tot Res Exp,tot_res_expend,Tot Lic/Opt Exe,Fed Res Exp,Ind Res Exp,Leg Fees,Reimb Leg Fee,Act Lic,Excl Lic/Opt.,Lic w Equ,Tot Lic Lg Co,Tot Lic Sm Co,Tot Lic St-Ups,Tot Discl Lic,Non-Excl Lic/Opt,Lic Iss,Opt Iss,NEWCOMPSUPP,Lic Inc Equ,Lic $1mm+,Lic Gen Inc,Lic Gen Run Roy,Lic Inc Other,Lic Inc Pd Oth,Net Licensing Income,License Income/Invention Disclosure,Gross Lic Inc,Lic Inc Run Roy,Inv Dis Rec,Fed Disclosure,INVDISRES,New Pat App Fld,For. Pat App Fld,Pro Pat App Fld,Util Pat App Fld,Tot Pat App Fld,Iss US Pat,Iss US Pat_Missing,New Prod,Cum Op St-Ups,St-Ups Cld,St-Ups in Home St,St-Ups Formed,startup_missing,St-Ups w Equ,Lic FTEs,Oth FTEs,Ex Copyright Lic,Ex Oth Non-Open Src Lic,Ex Pat Lic,Non-Ex Copyright Lic,Non-Ex Oth Non-Open Src Lic,Non-Ex Pat Lic,Tot Copyright Lic,Tot Oth Non_Open Src Lic,Tot Pat Lic,Non-Bin Gndr Disc,Non-Bin Gndr Disc (cat),Race Ethnicity,Race Ethnicity (cat),Non-Bin Gndr Pat,Non-Bin Gndr Pat (cat),Race Ethnicity Pat,Race Ethnicity Pat (cat),Institution_std_lower,Flat,Flat (cat),$0-10k,$10-50k,$50-100k,$100-300k,$300-500k,$0.5-1M,>$1M,Royalty Share,royalty_adjusted,royalty_adjusted_numerical,,weighted_share,Fee,Lab,Lab (cat),More,More (cat),combinedshare_LS,faculty2,matching,faculty2_corrected,invdisrec,newpatappfld,issuspat,discperfaculty2,appperfac2,issperfac2,ID,Duplicates,Num Duplicates,Institution Founding Year,Age_of_uni
Wake Forest University,2001,Wake Forest University2001,0.439240783,0.494564949,72506,Wake Forest University,Wake Forest University,16,1,1,Yes,37,NC,0,5U,0,1,Non-R1,1,Private,1,Yes,3,Urban,0,No,93000000,,12,75043000,12990000,712100,669230,24,6,2,6,3,3,,6,,,,$0.00 ,1,12,5,"$570,500.00 ",$0.00 ,"$9,345,130.00 ","$253,729.73 ",9388000,8817500,37,,,14,,,,36,15,0,2,1,0,1,1,0,1,3,2,,,,,,,,,,,,,,,,,,wake forest university,1,Yes,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,0.35,,0.35,0.00%,0,No,0,No,50.00%,198,2001Wake Forest University,493,158,116,56,0.12714998,0.09335063,0.045065816,University of Michigan1999,0,1,1834,191
Wake Forest University,2002,Wake Forest University2002,0.439240783,0.494564949,72506,Wake Forest University,Wake Forest University,17,1,1,Yes,37,NC,0,5U,0,1,Non-R1,1,Private,1,Yes,3,Urban,0,No,107500000,,11,89100000,12500000,625700,508300,35,5,1,2,9,0,,6,,,,$0.00 ,2,14,5,"$820,000.00 ","$1,080.00 ","$17,762,600.00 ","$496,666.67 ",17880000,17060000,36,,,11,,,,21,9,0,7,5,0,0,0,1,0,3,2,,,,,,,,,,,,,,,,,,wake forest university,1,Yes,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,0.35,,,0.00%,0,No,0,No,37.50%,202,2002Wake Forest University,493,154,60,29,0.15171263,0.059108816,0.02856926,Texas A&M University System2007,0,1,1834,191
Wake Forest University,2003,Wake Forest University2003,0.439240783,0.494564949,72506,Wake Forest University,Wake Forest University,18,1,1,yes,37,NC,0,5U,0,1,Non-R1,1,Private,1,Yes,3,Urban,0,No,124900000,,12,105400000,12900000,560500,456300,46,4,1,8,2,2,,8,,,,$0.00 ,3,23,8,"$700,000.00 ", ,"$19,195,800.00 ","$507,894.74 ",19300000,18600000,38,,,7,,,,22,9,0,4,6,1,1,1,0,0,3,2,,,,,,,,,,,,,,,,,,wake forest university,1,Yes,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,0.35,,0.35,0.00%,0,No,0,No,50.00%,202,2003Wake Forest University,493,168,105,77,0.13519746,0.084498405,0.0619655,University of Michigan2000,0,1,1834,191
Wake Forest University,2004,Wake Forest University2004,0.439240783,0.494564949,72506,Wake Forest University,Wake Forest University,19,1,1,Yes,37,NC,0,5U,0,1,Non-R1,1,Private,1,Yes,3,Urban,0,No,137642337,,7,96116788,41525549,688323,538304,53,,0,5,1,1,,,,,, ,3,30,8, , ,"$34,145,981.00 ","$1,143,200.00 ",34296000, ,30,,,9,,,,13,9,0,1,6,0,1,1,0,1,3,2,,,,,,,,,,,,,,,,,,wake forest university,1,Yes,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,0.35,,0.35,0.00%,0,No,0,No,50.00%,196,2004Wake Forest University,493,182,111,65,0.1464639,0.08932689,0.052308537,University of Michigan2001,0,1,1834,191
Wake Forest University,2011,Wake Forest University2011,0.439240783,0.494564949,72506,Wake Forest University,Wake Forest University,26,1,1,Yes,37,NC,0,5U,0,1,Non-R1,1,Private,1,Yes,3,Urban,0,No,187598965,,24,137656767,45814161,3347909,652583,,3,0,,,,13,20,23,1,, ,2,10,10, , ,"$43,037,965.00 ","$653,332.73 ",45733291, ,70,,,36,0,36,0,73,15,0,,15,2,1,3,0,0,5,3,,,,,,,,,,,,,,,,,,wake forest university,1,Yes,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,0.35,,0.35,0.00%,0,No,0,No,50.00%,197,2011Wake Forest University,493,288,137,79,0.23176706,0.1102503,0.06357499,University of Michigan2006,0,1,1834,191
Wake Forest University,2005,Wake Forest University2005,0.439240783,0.494564949,72506,Wake Forest University,Wake Forest University,20,1,1,Yes,37,NC,0,5U,0,1,Non-R1,1,Private,1,Yes,3,Urban,0,No,153513341,,10,113688772,13309590,919969,457635,60,5,4,5,4,1,23,1,6,4,, ,3,16,8, , ,"$49,482,835.00 ","$1,248,629.23 ",49945169, ,40,,,0,,,,19,8,0,2,7,0,1,1,0,0,3,2,,,,,,,,,,,,,,,,,,wake forest university,1,Yes,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,0.35,,,0.00%,1,Yes,0,No,50.00%,196,2005Wake Forest University,493,427,523,79,0.54475665,0.6672312,0.10078636,Johns Hopkins University2012,0,1,1834,191
Wake Forest University,2006,Wake Forest University2006,0.439240783,0.494564949,72506,Wake Forest University,Wake Forest University,21,1,1,Yes,37,NC,0,5U,0,1,Non-R1,1,Private,1,Yes,3,Urban,0,No,146382536,,5,107759288,38623248,1291847,409348,64,4,1,2,3,0,5,1,4,1,, ,2,8,8, , ,"$59,706,013.00 ","$918,007.76 ",60588512, ,66,,,20,,,,20,3,0,1,,,,0,1,,3,2,,,,,,,,,,,,,,,,,,wake forest university,1,Yes,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,0.35,,0.35,0.00%,0,No,0,No,50.00%,196,2006Wake Forest University,493,237,110,56,0.19072498,0.08852214,0.045065816,University of Michigan2002,0,1,1834,191
Wake Forest University,2007,Wake Forest University2007,0.439240783,0.494564949,72506,Wake Forest University,Wake Forest University,22,1,1,Yes,37,NC,0,5U,0,1,Non-R1,1,Private,1,Yes,3,Urban,0,No,185609000,,13,141467000,14656000,1423131,703342,,7,4,7,1,5,13,6,9,4,,"$71,772.00 ",2,13,10,$0.00 , ,"$70,507,116.00 ","$1,207,235.68 ",71226905,71155133,59,,,28,,,,28,8,0,1,9,0,5,5,0,4,4,3,,,,,,,,,,,,,,,,,,wake forest university,1,Yes,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,0.35,,0.35,0.00%,0,No,0,No,50.00%,195,2007Wake Forest University,493,257,97,64,0.20681992,0.07806043,0.051503792,University of Michigan2003,0,1,1834,191
Wake Forest University,2010,Wake Forest University2010,0.439240783,0.494564949,72506,Wake Forest University,Wake Forest University,25,1,1,Yes,37,NC,0,5U,0,1,Non-R1,1,Private,1,Yes,3,Urban,0,No,227597563,,14,193857674,11806150,4018842,1527831,,6,3,,,,9,6,12,2,, ,2,16,15, , ,"$83,500,732.00 ","$1,194,329.76 ",85991743, ,72,,,40,,,,,12,0,,,,2,3,0,,4,4,,,,,,,,,,,,,,,,,,wake forest university,1,Yes,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,0.35,,0.35,0.00%,0,No,0,No,50.00%,195,2010Wake Forest University,493,287,133,80,0.23096232,0.107031316,0.06437974,University of Michigan2005,0,1,1834,191
Wake Forest University,2008,Wake Forest University2008,0.439240783,0.494564949,72506,Wake Forest University,Wake Forest University,23,1,1,Yes,37,NC,0,5U,0,1,Non-R1,1,Private,1,Yes,3,Urban,0,No,148686377,,11,106628546,11440618,2391561,1097860,,9,1,5,2,4,13,2,11,0,, ,2,11,10, , ,"$88,711,939.00 ","$1,800,112.80 ",90005640, ,50,,,26,,,,26,10,0,5,11,0,2,2,0,0,4,4,,,,,,,,,,,,,,,,,,wake forest university,1,Yes,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,0.35,,0.35,0.00%,0,No,0,No,50.00%,194,2008Wake Forest University,493,285,149,74,0.22935282,0.11990727,0.059551258,University of Michigan2004,0,1,1834,191
Wake Forest University,2009,Wake Forest University2009,0.439240783,0.494564949,72506,Wake Forest University,Wake Forest University,24,1,1,Yes,37,NC,0,5U,0,1,Non-R1,1,Private,1,Yes,3,Urban,0,No,162084439,,8,114727859,47356581,3160804,1446122,,6,3,5,0,3,13,0,6,2,, ,2,16,12, ,$0.00 ,"$93,921,680.00 ","$1,166,297.10 ",95636362, ,82,,,47,,,,47,8,0,,14,0,2,3,0,3,4,4,,,,,,,,,,,,,,,,,,wake forest university,1,Yes,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,35.00%,0.35,,,0.00%,0,No,0,No,37.50%,194,2009Wake Forest University,493,226,75,28,0.2226432,0.07388602,0.027584113,Texas A&M University System2008,0,1,1834,191
Washington State University,1992,Washington State University1992,,,92741,Washington State University,Washington State University (WSU),53,0,1,NO,53,WA,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,71000000,,10,43000000,3200000,0,0,30,,0,,,,,,,,, ,,18,, , ,"$133,000.00 ","$3,166.67 ",133000, ,42,,,7,,,,8,,1,,,,,,1,,2,2,,,,,,,,,,,,,,,,,,washington state university,0,No,100.00%,45.00%,30.00%,30.00%,30.00%,30.00%,30.00%,42.14%,62.50%,0.63,,0.63,0.00%,0,No,0,No,50.00%,192,1992Washington State University,511,290,153,82,0.23337656,0.12312625,0.06598923,University of Michigan2010,0,1,1890,135
Washington State University,1991,Washington State University1991,,,92741,Washington State University,Washington State University (WSU),52,0,1,NO,53,WA,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,62000000,,8,36000000,3000000,0,0,,,,,,,,,,,, ,,20,, , ,"$146,000.00 ","$4,424.24 ",146000, ,33,,,4,,,,6,,1,,,,,,1,, , ,,,,,,,,,,,,,,,,,,washington state university,0,No,100.00%,45.00%,30.00%,30.00%,30.00%,30.00%,30.00%,42.14%,62.50%,0.63,,0.63,0.00%,0,No,0,No,50.00%,191,1991Washington State University,511,368,145,101,0.2961468,0.11668828,0.08127942,University of Michigan2012,0,1,1890,135
Washington State University,1996,Washington State University1996,,,92741,Washington State University,Washington State University (WSU),57,0,1,NO,53,WA,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,88014342,,15,54339482,4178380,192054,164537,48,12,2,5,7,3,,3,,,,$0.00 ,,48,,"$84,728.00 ",$0.00 ,"$121,723.00 ","$3,553.33 ",149240,64512,42,,,21,,,,26,6,0,,,,,0,1,,2, ,,,,,,,,,,,,,,,,,,washington state university,0,No,100.00%,45.00%,30.00%,30.00%,30.00%,30.00%,30.00%,42.14%,62.50%,0.63,,,20.00%,0,No,0,No,,191,1996Washington State University,511,,,,,,,University of Washington2016,0,1,1890,135
Washington State University,1995,Washington State University1995,,,92741,Washington State University,Washington State University (WSU),56,0,1,NO,53,WA,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,89300000,,14,60900000,3600000,188458,206682,45,,0,,,,,,,,, ,,24,, ,$0.00 ,"$173,119.00 ","$5,736.85 ",154895, ,27,,,12,,,,15,7,0,,,,,1,0,,2,1,,,,,,,,,,,,,,,,,,washington state university,0,No,100.00%,45.00%,30.00%,30.00%,30.00%,30.00%,30.00%,42.14%,62.50%,0.63,,0.63,0.00%,0,No,0,No,,190,1995Washington State University,511,,,,,,,University of Michigan2014,0,1,1890,135
Washington State University,1997,Washington State University1997,,,92741,Washington State University,Washington State University (WSU),58,0,1,NO,53,WA,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,87539902,,16,60585628,3000000,240930,217807,50,12,0,12,4,0,,4,,,,$0.00 ,,45,,"$99,500.00 ",$0.00 ,"$133,783.00 ","$3,922.65 ",156906,57406,40,,,4,,,,26,6,0,0,,,1,1,0,,3,3,,,,,,,,,,,,,,,,,,washington state university,0,No,100.00%,45.00%,30.00%,30.00%,30.00%,30.00%,30.00%,42.14%,62.50%,0.63,,,0.00%,0,No,0,No,37.50%,181,1997Washington State University,511,207,38,33,0.20392542,0.037435584,0.03250985,Texas A&M University System2010,0,1,1890,135
Washington State University,1994,Washington State University1994,,,92741,Washington State University,Washington State University (WSU),55,0,1,NO,53,WA,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,87700000,,14,57800000,4000000,113524,72932,42,,0,,,,,,,,, ,,23,, ,$0.00 ,"$124,618.00 ","$5,900.36 ",165210, ,28,,,9,,,,13,7,0,,,,,0,1,,2,1,,,,,,,,,,,,,,,,,,washington state university,0,No,100.00%,45.00%,30.00%,30.00%,30.00%,30.00%,30.00%,42.14%,62.50%,0.63,,0.63,0.00%,0,No,0,No,50.00%,181,1994Washington State University,511,322,122,87,0.25912845,0.0981791,0.070012964,University of Michigan2011,0,1,1890,135
Washington State University,1993,Washington State University1993,,,92741,Washington State University,Washington State University (WSU),54,0,1,NO,53,WA,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,85600000,,14,55000000,3500000,107091,74792,47,,0,,,,,,,,, ,,19,, ,$0.00 ,"$135,451.00 ","$5,411.29 ",167750, ,31,,,10,,,,18,2,0,,,,,,1,,2,2,,,,,,,,,,,,,,,,,,washington state university,0,No,100.00%,45.00%,30.00%,30.00%,30.00%,30.00%,30.00%,42.14%,62.50%,0.63,,0.63,0.00%,0,No,0,No,50.00%,182,1993Washington State University,511,412,148,128,0.33155566,0.119102515,0.103007585,University of Michigan2013,0,1,1890,135
Washington State University,1998,Washington State University1998,,,92741,Washington State University,Washington State University (WSU),59,0,1,NO,53,WA,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,84923259,,22,60971145, ,325000,260000,78,22,0,8,13,1,,0,,,,$0.00 ,,,,"$56,000.00 ",$0.00 ,"$176,000.00 ","$3,950.82 ",241000,185000,61,,,24,,,,53,11,0,,4,0,0,0,1,,1,1,,,,,,,,,,,,,,,,,,washington state university,0,No,100.00%,45.00%,30.00%,30.00%,30.00%,30.00%,30.00%,42.14%,62.50%,0.63,,,,,,,,,188,1998Washington State University,511,,,,,,,Penn State University2020,0,1,1890,135
Washington State University,2004,Washington State University2004,0.37249247,0.468742577,95274,Washington State University Research Foundation,Washington State University (WSU),65,0,1,No,53,WA,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,125100517,,17,86488397,4232148,350135,309845,84,11,0,7,5,5,16,6,,,,$0.00 ,0,30,16,"$154,400.00 ",$200.00 ,"$253,245.00 ","$10,483.39 ",293535,139135,28,,,39,6,22,11,36,9,0,5,0,0,0,0,1,0,3,1,,,,,,,,,,,,,,,,,,washington state university,0,No,100.00%,50.00%,50.00%,38.00%,25.00%,25.00%,25.00%,44.71%,67.55%,0.68,,,,,,,,,188,2004Washington State University,511,,,,,,,University of Washington2018,0,1,1890,135
Washington State University,2003,Washington State University2003,0.37249247,0.468742577,95274,Washington State University Research Foundation,Washington State University (WSU),64,0,1,No,53,WA,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,117593525,,5,81080712,3490287,754131,323436,79,2,0,4,1,0,,3,,,,$0.00 ,0,25,15,"$176,867.00 ",$0.00 ,"($121,177.00)","$8,145.21 ",309518,132651,38,,,23,,,,29,15,0,11,0,0,0,0,1,0,3,1,,,,,,,,,,,,,,,,,,washington state university,0,No,100.00%,50.00%,50.00%,38.00%,25.00%,25.00%,25.00%,44.71%,67.55%,0.68,,,0.00%,1,Yes,0,No,,186,2003Washington State University,511,,,,,,,Johns Hopkins University2015,0,1,1890,135
Washington State University,2002,Washington State University2002,0.37249247,0.468742577,95274,Washington State University Research Foundation,Washington State University (WSU),63,0,1,No,53,WA,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,150263360,,5,96788805,5337985,699622,365099,76,3,0,3,0,2,,2,,,,$0.00 ,0,61,57,"$54,690.00 ", ,"$19,758.00 ","$7,701.76 ",354281,299591,46,,,30,,,,39,14,0,17,0,0,0,0,1,0,3,2,,,,,,,,,,,,,,,,,,washington state university,0,No,100.00%,50.00%,50.00%,38.00%,25.00%,25.00%,25.00%,44.71%,67.55%,0.68,,,,,,,,,186,2002Washington State University,511,,,,,,,University of Michigan2019,0,1,1890,135
Washington State University,2001,Washington State University2001,0.37249247,0.468742577,95274,Washington State University Research Foundation,Washington State University (WSU),62,0,1,No,53,WA,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,92057452,,3,57738708,6072389,676743,431461,114,3,0,0,3,0,,0,,,,$0.00 ,,29,12,"$364,563.00 ", ,"$119,281.00 ","$8,101.40 ",364563,0,45,,,31,,,,40,12,0,,0,0,0,0,1,0,3,2,,,,,,,,,,,,,,,,,,washington state university,0,No,100.00%,50.00%,50.00%,38.00%,25.00%,25.00%,25.00%,44.71%,67.55%,0.68,,,,,,,,,184,2001Washington State University,511,,,,,,,University of Michigan2020,0,1,1890,135
Washington State University,2011,Washington State University2011,0.37249247,0.468742577,95274,Washington State University Research Foundation,Washington State University (WSU),72,0,1,No,53,WA,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,201041674,,33,158650210,5150943,401174,205306,148,9,1,4,26,3,12,6,15,18,0,$0.00 ,0,19,48,"$54,600.00 ","$20,978.00 ","$352,571.00 ","$8,990.80 ",548439,493839,61,,,60,2,43,15,61,17,0,,8,0,3,4,0,2,5,3,,,,,,,,,,,,,,,,,,washington state university,0,No,100.00%,50.00%,50.00%,38.00%,25.00%,25.00%,25.00%,44.71%,67.55%,0.68,,,0.00%,0,No,0,No,,184,2011Washington State University,511,,,,,,,Texas A&M University System2015,0,1,1890,135
Washington State University,2013,Washington State University2013,0.37249247,0.468742577,95274,Washington State University Research Foundation,Washington State University (WSU),74,0,1,No,53,WA,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,204016047,,50,164122380,8347078,554270,236523,194,18,6,7,37,6,30,25,43,7,0,$0.00 ,0,39,27,"$288,700.00 ","$66,954.00 ","$273,109.00 ","$8,952.36 ",590856,302156,66,,,83,17,51,15,93,14,0,,18,0,2,4,0,4,6,3,,,,,,,,,,,,,,,,,,washington state university,0,No,100.00%,50.00%,50.00%,38.00%,25.00%,25.00%,25.00%,44.71%,67.55%,0.68,,,,,,,,,183,2013Washington State University,511,,,,,,,Texas A&M University System2022,0,1,1890,135
Washington State University,2010,Washington State University2010,0.37249247,0.468742577,95274,Washington State University Research Foundation,Washington State University (WSU),71,0,1,No,53,WA,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,169255335,,10,143978028,5172247,423082,144538,128,3,1,2,6,2,13,3,6,4,2,$0.00 ,0,22,54,"$33,400.00 ","$9,098.00 ","$338,237.00 ","$10,453.92 ",616781,583381,59,,,70,19,18,33,52,12,0,0,2,0,1,2,0,1,4,3,,,,,,,,,,,,,,,,,,washington state university,0,No,100.00%,50.00%,50.00%,38.00%,25.00%,25.00%,25.00%,44.71%,67.55%,0.68,,,0.00%,1,Yes,0,No,,183,2010Washington State University,511,,,,,,,Johns Hopkins University2017,0,1,1890,135
Washington State University,2012,Washington State University2012,0.37249247,0.468742577,95274,Washington State University Research Foundation,Washington State University (WSU),73,0,1,No,53,WA,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,213316085,,34,160575237,7007325,487857,160379,168,19,3,1,27,6,26,11,30,4,0,$0.00 ,0,21,58,"$62,000.00 ","$1,484.00 ","$304,485.00 ","$9,874.42 ",631963,569963,64,,,85,6,70,9,75,11,0,,14,0,5,6,0,1,5,3,,,,,,,,,,,,,,,,,,washington state university,0,No,100.00%,50.00%,50.00%,38.00%,25.00%,25.00%,25.00%,44.71%,67.55%,0.68,,,,,,,,,183,2012Washington State University,511,,,,,,,Johns Hopkins University2018,0,1,1890,135
Washington State University,2006,Washington State University2006,0.37249247,0.468742577,95274,Washington State University Research Foundation,Washington State University (WSU),67,0,1,No,53,WA,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,130198611,,22,92568350,4201007,323624,252437,100,11,0,13,9,0,19,3,18,4,,$0.00 ,0,41,31,"$495,600.00 ","$71,424.00 ","$653,244.00 ","$10,349.01 ",724431,228831,70,,,45,2,31,12,48,6,0,,0,0,0,0,1,0,4,4,,,,,,,,,,,,,,,,,,washington state university,0,No,100.00%,50.00%,50.00%,38.00%,25.00%,25.00%,25.00%,44.71%,67.55%,0.68,,,0.00%,1,Yes,0,No,,182,2006Washington State University,511,,,,,,,Johns Hopkins University2016,0,1,1890,135
Washington State University,2009,Washington State University2009,0.37249247,0.468742577,95274,Washington State University Research Foundation,Washington State University (WSU),70,0,1,No,53,WA,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,152380954,,16,103890191,5206126,463553,231446,128,11,0,6,9,1,21,1,12,4,,$0.00 ,0,26,58,"$487,275.00 ","$119,347.00 ","$673,920.00 ","$17,094.85 ",906027,418752,53,,,81,20,31,30,61,9,0,10,1,0,1,2,0,0,3,3,,,,,,,,,,,,,,,,,,washington state university,0,No,100.00%,50.00%,50.00%,38.00%,25.00%,25.00%,25.00%,44.71%,67.55%,0.68,,,,,,,,,180,2009Washington State University,511,,,,,,,Penn State University2019,0,1,1890,135
Washington State University,2014,Washington State University2014,0.354678088,0.439047373,95274,Washington State University Research Foundation,Washington State University (WSU),75,0,1,no,53,WA,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,195574787,,75,125417122,10173981,784449,162017,250,13,0,26,44,5,45,36,49,26,,$0.00 ,0,49,40,"$313,862.00 ","$52,941.00 ","$363,353.00 ","$9,570.73 ",985785,671923,103,,,69,0,55,11,108,12,0,1,13,2,3,5,0,2,4,7,,,,,,,,,,,,,,,,,,washington state university,0,No,100.00%,50.00%,50.00%,38.00%,25.00%,25.00%,25.00%,44.71%,67.55%,0.68,,,,,,,,,180,2014Washington State University,511,,,,,,,Johns Hopkins University2019,0,1,1890,135
Washington State University,2007,Washington State University2007,0.37249247,0.468742577,95274,Washington State University Research Foundation,Washington State University (WSU),68,0,1,No,53,WA,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,135253129,,28,94520937,4906681,511981,226782,127,22,2,12,14,2,24,4,27,1,,$0.00 ,0,42,38,"$747,575.00 ","$82,504.00 ","$719,116.00 ","$17,315.78 ",1004315,256740,58,,8,58,17,25,16,56,13,0,,0,0,0,0,1,0,4,4,,,,,,,,,,,,,,,,,,washington state university,0,No,100.00%,50.00%,50.00%,38.00%,25.00%,25.00%,25.00%,44.71%,67.55%,0.68,,,,,,,,,171,2007Washington State University,511,,,,,,,University of Washington2020,0,1,1890,135
Washington State University,2008,Washington State University2008,0.37249247,0.468742577,95274,Washington State University Research Foundation,Washington State University (WSU),69,0,1,No,53,WA,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,140862174,,15,97692844,5177239,401430,159821,128,8,3,6,5,4,36,0,8,7,,$0.00 ,0,40,63,"$576,650.00 ","$97,005.00 ","$768,438.00 ","$18,364.49 ",1010047,433397,55,,16,74,17,31,26,57,6,0,0,1,1,2,2,0,2,4,4,,,,,,,,,,,,,,,,,,washington state university,0,No,100.00%,50.00%,50.00%,38.00%,25.00%,25.00%,25.00%,44.71%,67.55%,0.68,,,0.00%,0,No,0,No,,174,2008Washington State University,511,,,,,,,Texas A&M University System2014,0,1,1890,135
Washington State University,2015,Washington State University2015,0.354678088,0.439047373,92741,Washington State University,Washington State University (WSU),76,0,1,no,53,WA,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,193774515,,72,127527001,6291818,514932,284903,232,8,0,16,47,9,30,47,55,17,0,$0.00 ,0,57,43,"$242,419.00 ","$11,270.00 ","$1,025,370.00 ","$11,109.73 ",1255399,1012980,113,,,61,0,59,0,94,31,0,25,22,0,8,9,0,0,4,7,,,,,,,,,,,,,,,,,,washington state university,0,No,100.00%,50.00%,50.00%,38.00%,25.00%,25.00%,25.00%,44.71%,67.55%,0.68,,,,,,,,,174,2015Washington State University,511,,,,,,,University of Michigan202132s_UniversityofMichigan_TechTransferPolicy_2021.pdf,0,1,1890,135
Washington State University,2016,Washington State University2016,0.362395936,0.419343388,92741,Washington State University,Washington State University (WSU),77,0,1,no,53,WA,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,191224105,,85,129345965,6151742,675270,389752,295,11,0,12,66,7,62,55,66,19,0,$0.00 ,0,69,56,"$421,017.00 ","$30,326.00 ","$1,669,533.00 ","$15,516.28 ",1955051,1534034,126,,,115,0,84,26,155,30,0,7,17,5,6,7,0,0,4,7,,,,,,,,,,,,,,,,,,washington state university,0,No,100.00%,50.00%,50.00%,38.00%,25.00%,25.00%,25.00%,44.71%,67.55%,0.68,,0.68,0.00%,0,No,0,No,,173,2016Washington State University,511,,,,,,,University of Michigan2015,0,1,1890,135
Washington State University,2005,Washington State University2005,0.37249247,0.468742577,95274,Washington State University Research Foundation,Washington State University (WSU),66,0,1,No,53,WA,0,5U,1,0,R1,0,Public,1,Yes,1,Rural,1,Yes,128539940,,9,89800426,4375551,347177,288852,88,6,0,4,5,0,22,3,7,2,,$0.00 ,1,35,17,"$1,842,136.00 ","$453,933.00 ","$1,945,619.00 ","$54,160.65 ",2003944,161808,37,,,17,0,16,1,34,16,0,,,,,,1,,3,3,,,,,,,,,,,,,,,,,,washington state university,0,No,100.00%,50.00%,50.00%,38.00%,25.00%,25.00%,25.00%,44.71%,67.55%,0.68,,,,,,,,,178,2005Washington State University,511,,,,,,,University of Washington2019,0,1,1890,135
